baseMean	log2FoldChange	lfcSE	stat	pvalue	padj
SNHG21	24.049277975157	-1.22340197202898	0.591102145515962	-2.06969638210515	0.0384807857710978	0.0905621757298306
TAF1A-AS1	28.0666088660602	1.11544160260717	0.539012281051655	2.06941778846088	0.0385068986762222	0.0906146117833672
DPY19L2P3	8.93473904769158	-1.67331573794265	0.80863891271044	-2.06929905504292	0.0385180322733522	0.0906317915318352
CPLANE2	25.6750080566298	-1.17454525389618	0.567773263614255	-2.06868714884428	0.03857545392687	0.0907578714528201
ENSG00000269968	30.0592374950874	1.24728357419358	0.602980364614963	2.06853099601352	0.0385901190502472	0.0907833414528996
CCNL2	1435.70307959963	-0.791352392179997	0.382610529145957	-2.06829747719283	0.0386120588560626	0.0908168836816473
WDR5-DT	3.14092907032137	-3.42613337097355	1.65649709925041	-2.06830025390562	0.0386117979131633	0.0908168836816473
ENSG00000295262	8.29331564581618	2.4244434229575	1.17251962079776	2.06772098304671	0.0386662676307685	0.0909353389824469
CEPT1	472.380216721082	0.584122921286964	0.282532129088824	2.06745662226374	0.0386911475669001	0.0909743240744861
ENSG00000257252	7.10784160075022	1.95050412607739	0.943447406589796	2.06742221395014	0.0386943868562955	0.0909743240744861
PRICKLE1	53.044199492605	-0.854437403071178	0.413270760946266	-2.06750025362252	0.038687040327057	0.0909743240744861
DNAAF1	16.8440086223012	2.61735733347229	1.26609104102169	2.06727419172018	0.0387083246875957	0.0909889986318919
KRT6B	6.86266981422857	-3.45299930319511	1.67031203806269	-2.06727798429811	0.038707967523727	0.0909889986318919
ENSG00000293503	3.54107919368934	-4.71949831481985	2.28350213173706	-2.06678077906138	0.038754815431079	0.091089225732392
RRAS	193.595432261739	-0.862896347239622	0.417535037000128	-2.06664416341989	0.03876769612863	0.0911104437890326
ENSG00000242861	34.0802941113768	-1.28543310194658	0.622008694111592	-2.06658381806471	0.0387733869007372	0.0911147618036107
TRBV6-6	2.62934706216632	-4.28196860023354	2.07217743104035	-2.06641020990358	0.038789762698674	0.0911441855321621
FAM163A	9.30643374362118	-2.36708607408991	1.14568511184215	-2.06608783654687	0.0388201865387854	0.0911975470153581
ZDHHC8	250.167344055116	-1.0105395768572	0.48909982903933	-2.06612130460578	0.0388170270630168	0.0911975470153581
ZFAND3	901.282749094272	0.5128078602127	0.248215642315307	2.06597721009574	0.0388306315312761	0.0912130223084665
TRBV2	5.26931534234118	-2.78011010484374	1.34574920832281	-2.06584561792799	0.038843059148182	0.0912331512425511
ATP13A1	536.84654112188	-0.760153234003468	0.368003947472701	-2.06561163059224	0.038865165351747	0.0912669415773224
ENSG00000279118	25.9768720211141	1.10392407058051	0.534423265137513	2.06563625237471	0.0388628386794896	0.0912669415773224
POLR3D	158.338737004022	-0.734487012283122	0.355603385900739	-2.06546686956502	0.0388788471553809	0.0912900040704053
STX12	922.659864329554	-0.751036980056007	0.363668212037399	-2.0651708210856	0.0389068403355637	0.0913466626684941
DLEU2L	7.019521069247	-2.40094436211208	1.16271481130936	-2.06494691454761	0.0389280234275161	0.0913873226711297
FRS3	38.9588731821029	-0.988782484146247	0.478852970133776	-2.06489788268414	0.0389326634849919	0.0913891420731294
API5	1229.22785109706	0.499492898410295	0.24192667628615	2.06464580954064	0.0389565254689967	0.0914360774979578
TFG	1104.4818006793	0.709708303719649	0.343883307390357	2.06380562378978	0.0390361496507803	0.0916138718106899
TP53I11	514.816580354054	-1.0617599160281	0.514525274778951	-2.0635719333404	0.039058320988059	0.0916568082336895
HINFP	158.902530394759	-0.649661616129124	0.314848135508815	-2.06341261979916	0.0390734419604615	0.091658485856188
HOXB6	11.9165976409607	-1.94705396607606	0.943588561408296	-2.06345651665182	0.0390692750695915	0.091658485856188
KCTD17	54.6212490405507	-0.909369540617663	0.44071391113828	-2.06340103553558	0.0390745416549112	0.091658485856188
VCF2	109.662287067495	0.707681843231708	0.342962665382642	2.06343697044152	0.0390711304390336	0.091658485856188
SLCO5A1	8.85413121934104	-2.22438315363728	1.07834138947432	-2.06278194952866	0.0391333497580597	0.091787328144958
PLRG1	518.240525301716	0.471777710390464	0.228722883877476	2.06266072896838	0.0391448735145477	0.0918052503720969
FRAS1	56.4256048740706	-0.953063002197953	0.462069251866115	-2.06259775639454	0.0391508611000768	0.0918101865229907
FOSB	3555.66175790335	1.84882438330093	0.896414752678492	2.06246536859934	0.0391634513901103	0.0918306037404956
ENSG00000290913	3.451039478181	3.37250441546071	1.6353209551181	2.06228899893059	0.0391802297677205	0.09186083617826
ZSCAN31	120.462599885761	-1.06663046758727	0.51722181883343	-2.06223022453501	0.039185822442159	0.0918648395444032
CASTOR2	51.0951701308779	-1.21990599529505	0.591614838647339	-2.06199357352873	0.0392083478164812	0.0918855344883322
ENSG00000302785	3.75342441436431	-3.71011061792511	1.79925878684753	-2.06202167528417	0.0392056724055926	0.0918855344883322
IL23R	7.62423883966055	-2.12413381917934	1.03020686085698	-2.06185175025177	0.0392218523827759	0.0918855344883322
LINC02470	2.28512549171995	-4.09364629891505	1.98538755654999	-2.06188775859389	0.0392184232553212	0.0918855344883322
NQO2-AS1	3.33464896993163	2.69693925546782	1.30801406732001	2.06185798979485	0.0392212581636625	0.0918855344883322
RBBP5	325.634591374746	0.502969034490517	0.243938089270487	2.06187166585866	0.0392199557587337	0.0918855344883322
VPREB3	13.4289071701932	-2.58097448762883	1.25163337644308	-2.06208506117302	0.0391996383589873	0.0918855344883322
ACTG1P25	4.34831243937473	2.21165842440876	1.07267884188613	2.0618085656653	0.0392259652503196	0.091886065815713
ING5	273.880756456872	-0.549668825524936	0.266638325083424	-2.06147719144635	0.0392575372704827	0.0919509132006502
TLNRD1	263.431121449969	-1.06080987980191	0.514674785399665	-2.06112657914288	0.0392909657092338	0.0920200955026579
ENSG00000295624	5.46685044075945	2.01207207867029	0.976252976322928	2.06101505190672	0.0393016041191344	0.0920358947605162
LMX1B	2.62198202906736	-4.29257882203106	2.08290184337353	-2.06086467093364	0.0393159525987857	0.0920575142791096
WDR59	575.803677964357	0.665537634996679	0.322945354225493	2.06083669044508	0.0393186228253215	0.0920575142791096
ROCK1P1	8.34961918529782	-2.18116869650518	1.05852064024851	-2.06058211202485	0.0393429247599366	0.0921052926681881
PAUPAR	3.2496351932173	-4.60061579529734	2.23285171038283	-2.06042155594316	0.0393582579236734	0.0921320669839874
HNRNPH1	4047.68872475189	-0.553776950269841	0.268780253134405	-2.06033346502178	0.039366672793717	0.0921426428635357
ALPK1	213.853908694437	-0.555601720206238	0.269671598377122	-2.06029008449476	0.039370817272345	0.0921432222512716
IFIT3	352.357333863448	0.623403716852249	0.302678167458663	2.05962564821392	0.0394343423330372	0.0922827617245312
ENSG00000286782	8.13775452574698	1.60144024656352	0.777626483310229	2.05939519928185	0.0394563952823095	0.0923252317120443
PPP4R3B	1639.25035339962	0.532970290304003	0.258809254551136	2.05931697159886	0.039463883707289	0.0923336166889816
MRTFB	477.835956606679	-0.687224050785793	0.33375483183866	-2.05906846951058	0.0394876798280584	0.0923801513341684
FAM118B	171.917182287022	-0.732753194998167	0.355927002919621	-2.05871762745589	0.0395212965798175	0.0924405042664738
FAM182B	4.30108618232999	-2.95898438490055	1.43728231978227	-2.05873567369061	0.039519566845199	0.0924405042664738
CCDC60	2.17351178057502	-4.01724076270678	1.95139265953253	-2.05865321009721	0.0395274715185623	0.0924419249795758
ENSG00000221184	3.21836738920033	-3.46690333759076	1.68410695068738	-2.05860045656584	0.0395325289925351	0.0924419249795758
ENSG00000282772	4.06990546110262	2.41920473754409	1.17519947958428	2.05854816954129	0.0395375422845612	0.0924419249795758
FOSL2-AS1	8.90514406405118	-1.67555130954506	0.813933101751361	-2.05858602622223	0.0395339125233124	0.0924419249795758
FIG4	205.24631937765	-0.591979457764888	0.28762879331869	-2.05813698599006	0.0395769854701864	0.0925208884677704
MRPS9	211.998704184226	0.747562731790057	0.36323170364544	2.05808778332789	0.0395817075204582	0.0925208884677704
POLR2L	576.775664330317	0.775987776591599	0.377045659473634	2.05807375604031	0.0395830538270233	0.0925208884677704
FAR2P2	6.89039724562271	-1.98276199413757	0.963548583431762	-2.05777064927623	0.0396121548074082	0.092579756886544
MALT1	441.864446391631	0.853867915117678	0.414988052481956	2.05757228433656	0.0396312094577432	0.0926151361561907
BCCIP	461.485009877345	0.600187550727991	0.291704900153224	2.05751617615176	0.0396366005403348	0.0926185808653243
CLEC11A	79.913121549362	1.05039482385686	0.510567935401682	2.05730667953223	0.0396567352538274	0.0926564728336708
ACVR1	460.513376905483	0.636587123964251	0.309549550669509	2.05649506706571	0.0397348212787828	0.0928114046366511
DLD	1398.07700279703	0.717782916751992	0.349025051587351	2.05653695483332	0.0397307880250108	0.0928114046366511
LHB	2.58281083372521	-4.25416854277999	2.0686376049694	-2.05650740011705	0.039733633728327	0.0928114046366511
ALDH1A3-AS1	22.2975679859954	-1.63664724648665	0.796007343812613	-2.05607053654511	0.0397757177218219	0.0928894020354678
NPM1P24	2.51877432464036	3.30214403053462	1.60604894471398	2.05606687230986	0.0397760708652617	0.0928894020354678
CENPA	14.930721452342	-1.76374127315735	0.857889133483168	-2.05590816379301	0.0397913690718645	0.0929159511854864
NUMBL	116.452578538835	-0.895549285923538	0.435619281996107	-2.05580726780487	0.0398010972179355	0.0929294898507046
MT1H	151.747551495373	1.72632621358467	0.839821247660481	2.0555876841575	0.0398222759153771	0.0929697584931963
MIRLET7IHG	22.1145773364673	-1.50116569896111	0.730360777710474	-2.05537556886194	0.039842743374575	0.0930083588796352
ACAD8	426.341875265297	0.680406485283549	0.331122624358414	2.05484746504988	0.0398937400217747	0.0931182115315758
HSD17B3-AS1	2.44982606651725	3.28876272890276	1.60067432563255	2.05461078261696	0.0399166133623604	0.093160501732067
SMPD4BP	149.188862438673	-0.876299785873957	0.426510743184134	-2.05457845992789	0.0399197379382238	0.093160501732067
IGHV2OR16-5	3.74807366829364	-4.7945435922988	2.33375353431186	-2.05443442154767	0.0399336643906797	0.093174609682023
MAPRE2	986.100851686181	0.541981222078229	0.263809892560803	2.05443858384997	0.0399332618977165	0.093174609682023
FTH1	827.34258062181	0.745415163285867	0.362870380872207	2.05421881359995	0.0399545183000273	0.0932140685943904
PABIR1	370.917135223391	0.512301955474035	0.249397585155241	2.0541576421245	0.0399604365749222	0.093218678257107
ENSG00000295111	3.27586644686114	2.60240147003481	1.26736928145807	2.05338847020249	0.0400349166286079	0.0933832103860543
C11orf65	14.3618967168371	1.35157380416921	0.658337859673074	2.0530093846348	0.0400716673443224	0.0934597133908565
PARP16	136.239643144232	0.581437831052181	0.283233837772461	2.05285440336152	0.0400867003514975	0.0934855537835248
TBC1D13	217.022591078493	-0.794865817831601	0.387222804891831	-2.05273503468796	0.0400982822380213	0.0935033415698239
SNAI3	18.7115814134789	-1.4774885386432	0.719841169734891	-2.05252019579173	0.0401191343871262	0.0935427406156789
ABL1	599.738289565134	-0.900837072073734	0.438962375528648	-2.05219654871068	0.0401505647653125	0.0935752240575517
ENSG00000259865	60.1120725255352	-0.892592769832787	0.434930815321031	-2.05226380470178	0.0401440316075745	0.0935752240575517
ENSG00000272279	11.1732648129046	2.57545843257219	1.25499090336779	2.0521729883945	0.040152853596444	0.0935752240575517
ENSG00000296456	2.14646944218913	-3.99465448278147	1.94643721491611	-2.05229043719946	0.040141444811316	0.0935752240575517
SLC45A1	9.33071450954715	-1.79639731668845	0.875335046598804	-2.0522396808725	0.0401463748606293	0.0935752240575517
ENSG00000296118	4.23108854862067	-2.99465619399524	1.45933429070172	-2.05207005212991	0.0401628549184824	0.0935864559022433
ENSG00000310141	2.68780247364141	3.44177912101817	1.67734587920457	2.05191974039984	0.0401774630519633	0.0935864559022433
LINC01772	5.35112273353499	-2.61527083396949	1.27454578656137	-2.05192380026245	0.0401770684326315	0.0935864559022433
PLEKHM2	494.5126242889	-0.682152327879591	0.332437603464395	-2.05197101883407	0.0401724790209418	0.0935864559022433
VPS53	386.892032409121	-0.581558443410765	0.283417266017763	-2.05195135632392	0.0401743900656774	0.0935864559022433
CD27-AS1	140.910849268469	-0.561784811210317	0.273804680974798	-2.0517721216827	0.0401918138492672	0.0935922236031046
ENSG00000278133	65.5313289528015	-0.685801390680102	0.334246122787459	-2.05178562719242	0.0401905007264867	0.0935922236031046
SMIM15-AS1	9.12915543552687	-1.75989730599498	0.857722307743943	-2.05182643625537	0.0401865331365585	0.0935922236031046
PIWIL2-DT	3.04262883114408	-3.36720893856511	1.64123636071419	-2.05162950271212	0.0402056827235822	0.0936152996552538
ZFHX2-AS1	14.5537068014145	-1.42913170221211	0.696698800652889	-2.05129060201172	0.0402386551495284	0.0936828476772942
RUSC2	262.936686521202	0.595078506322101	0.290115913152727	2.05117499366134	0.0402499081954704	0.0936998207425319
CTXN1	3.2791078979156	-3.55572363129706	1.73375446225957	-2.05088073813114	0.0402785623816161	0.0937543860868715
IGHV3OR16-11	2.15449420841606	-4.00558774560439	1.95316611707767	-2.05081775204945	0.0402846981241993	0.0937543860868715
ZNF674	43.3729561838593	0.794941026106452	0.387622543212972	2.05081216256735	0.0402852426577549	0.0937543860868715
IQSEC3-AS2	3.46652267635836	3.20555720597254	1.56331954830813	2.05048111209361	0.0403175050975449	0.0938202350193337
LARS1	959.947273409348	-0.474870916552615	0.231605164168275	-2.05034684031308	0.0403305967639	0.0938414643261578
ENSG00000310286	3.26718662453964	2.67109703275362	1.30285308752593	2.05019050753139	0.0403458439471969	0.0938584691195858
MRPS17	71.6780659998657	0.712197380585169	0.347376447161716	2.05021781529597	0.0403431802604068	0.0938584691195858
MTND6P21	4.37932953058382	2.48928378951508	1.21421079286622	2.05012490758625	0.0403522433853291	0.0938641214801876
FGD3	122.12073414499	-1.27251037311552	0.620782350965722	-2.04984947000496	0.0403791224026791	0.0939174059818362
ZNF133	100.925579098507	-0.61733680006666	0.301198340275715	-2.04960226374938	0.0404032593468982	0.0939643028678478
AIFM3	13.4304862093169	-1.62613452781274	0.793505065445613	-2.04930579352955	0.0404322225024981	0.0940103824554823
ENSG00000263272	37.7453538457619	-1.23673745874712	0.603499301425234	-2.04927736589987	0.0404350006162933	0.0940103824554823
PDCD5	382.746968205394	0.546865776319574	0.266856591114572	2.04928712472679	0.0404340469085594	0.0940103824554823
XRN2	860.711453226313	0.537599648023653	0.262355489784973	2.04912673435677	0.0404497239103932	0.0940353674035245
ATG4A	235.717965021875	0.697803161597898	0.340563935232852	2.04896376100656	0.0404656586583248	0.0940631634856558
MRPL57	268.91726509406	0.640107890793614	0.312447484550606	2.04868953166412	0.0404924834927603	0.0941162658199467
ENSG00000262370	12.9396621034956	-1.54388826006738	0.753633634400708	-2.04859256486752	0.0405019722931152	0.0941290677089355
SNORD59A	3.00486921978945	-3.40776897484226	1.66354433307315	-2.04849904333293	0.0405111257391024	0.0941318364879202
ZNF274	345.069851769951	0.516041231355887	0.251909625324882	2.04851732318827	0.0405093364553323	0.0941318364879202
TRAV8-3	3.36377229244657	-3.57181545368115	1.74415572740249	-2.0478764582567	0.0405721061363142	0.0942642674258769
ENSG00000287543	9.52189697205148	-2.0554318285131	1.00388933638659	-2.04746853464092	0.0406121032496056	0.0943479250674911
ENSG00000288961	8.97315748813383	-1.70680132570131	0.833748765400685	-2.04714105319371	0.0406442371514727	0.0944133006627932
NDUFB4	603.511454910271	0.563364570818305	0.275215377793898	2.0469952490816	0.0406585510167233	0.0944372729656603
PCNX4-DT	2.80056191032266	2.8885416286714	1.41123283050638	2.04682145017483	0.040675618766044	0.0944676363542983
ENSG00000294235	5.31247401097097	-4.24086542778104	2.07248437088906	-2.04627136751907	0.0407296791225739	0.0945838993177429
ENSG00000249959	1.98630409869048	-3.88554066783618	1.89928712205464	-2.04578898193803	0.0407771365334263	0.0946755099502028
ENSG00000279806	1.98630409869048	-3.88554066783618	1.89928712205464	-2.04578898193803	0.0407771365334263	0.0946755099502028
ENSG00000235296	4.14268183217688	3.01929363707993	1.47598747793308	2.04560924955004	0.0407948307037804	0.0947072922916925
ENSG00000267709	5.11112271311235	-4.18797808650796	2.04751939378153	-2.0453911690542	0.0408163088796146	0.0947478522931953
AIF1L	64.8112734045639	-1.07886311101452	0.527515269728496	-2.04517892263061	0.0408372216745396	0.0947870920285157
CAMSAP1-DT	11.8318196216884	-1.69839393037857	0.830588877031625	-2.04480697652528	0.0408738916953437	0.0948628944970949
ZMAT5	84.3865465355511	0.664249277060154	0.324883027328649	2.04457980622116	0.0408963020496178	0.0949055905352059
NMT1	1005.31327272457	0.522613151879545	0.25561737479118	2.04451341504653	0.0409028535059246	0.0949114790135021
